TransactionID,CustomerID,Amount,Currency,SourceCountry,DestinationCountry,Date
TXN3804,CUST4921,2286,USD,Japan,Yemen,2023-01-15
TXN3805,CUST4370,27718,USD,Mexico,Switzerland,2023-09-08
TXN3806,CUST4532,559,USD,Germany,Iran,2025-06-24
TXN3807,CUST4983,83166,USD,Afghanistan,Japan,2025-11-05
TXN3808,CUST4562,90703,USD,Japan,Mexico,2023-12-16
TXN3809,CUST4494,88328,USD,Venezuela,Iraq,2023-04-18
TXN3810,CUST4124,52334,USD,Iraq,Japan,2023-11-26
TXN3811,CUST4636,65702,USD,Somalia,USA,2023-06-29
TXN3812,CUST1863,9425,USD,Mexico,Iran,2025-10-12
TXN3813,CUST2298,36326,USD,Mexico,UAE,2024-04-24
TXN3814,CUST1776,95440,USD,USA,Somalia,2023-05-01
TXN3815,CUST908,30312,USD,Russia,North Korea,2023-07-15
TXN3816,CUST2655,61275,USD,Syria,UK,2025-05-10
TXN3817,CUST2038,28942,USD,UAE,Canada,2024-11-02
TXN3818,CUST557,38226,USD,Russia,Venezuela,2025-12-08
TXN3819,CUST3196,70692,USD,Cayman Islands,China,2024-10-11
TXN3820,CUST4669,62726,USD,UK,Panama,2024-04-14
TXN3821,CUST3740,32994,USD,Mexico,Russia,2023-11-21
TXN3822,CUST2025,28291,USD,North Korea,Mexico,2024-02-03
TXN3823,CUST4068,52600,USD,Russia,UK,2023-01-29
TXN3824,CUST4328,90458,USD,Germany,Japan,2024-04-22
TXN3825,CUST1042,8010,USD,Russia,Canada,2024-05-31
TXN3826,CUST196,82551,USD,Somalia,UK,2023-09-04
TXN3827,CUST4674,14941,USD,Switzerland,Iran,2025-04-01
TXN3828,CUST2495,70033,USD,Russia,Iran,2025-11-01
TXN3829,CUST4503,16449,USD,China,Cayman Islands,2023-03-13
TXN3830,CUST147,44875,USD,Switzerland,Mexico,2023-10-05
TXN3831,CUST1573,36931,USD,USA,Japan,2024-08-26
TXN3832,CUST3954,57078,USD,Afghanistan,North Korea,2025-09-25
TXN3833,CUST3781,6394,USD,Somalia,North Korea,2024-05-01
TXN3834,CUST2571,83906,USD,Iraq,China,2024-06-29
TXN3835,CUST3709,22604,USD,China,Iran,2025-12-11
TXN3836,CUST3041,27653,USD,Somalia,Germany,2023-03-23
TXN3837,CUST20,26968,USD,Somalia,Cayman Islands,2025-07-16
TXN3838,CUST1688,66693,USD,Iraq,Venezuela,2024-02-02
TXN3839,CUST2202,31174,USD,Iran,Somalia,2023-10-27
TXN3840,CUST4542,90807,USD,UK,Germany,2025-09-02
TXN3841,CUST4524,3504,USD,Iran,Iraq,2023-02-08
TXN3842,CUST4886,22659,USD,China,Iran,2023-05-23
TXN3843,CUST303,86878,USD,UK,Mexico,2024-10-30
TXN3844,CUST1808,997,USD,UK,Iran,2023-06-21
TXN3845,CUST2968,24498,USD,UK,Somalia,2023-01-22
TXN3846,CUST1659,50841,USD,Afghanistan,China,2023-06-23
TXN3847,CUST3705,40438,USD,Russia,Japan,2023-08-22
TXN3848,CUST1812,58364,USD,UAE,USA,2023-06-18
TXN3849,CUST4025,33735,USD,UK,Mexico,2025-11-06
TXN3850,CUST1342,37181,USD,China,Switzerland,2025-01-05
TXN3851,CUST1334,20298,USD,USA,Iraq,2024-08-21
TXN3852,CUST4792,16657,USD,USA,Germany,2023-03-20
TXN3853,CUST4855,28456,USD,Cayman Islands,Switzerland,2025-03-29
TXN3854,CUST3397,74826,USD,Mexico,Yemen,2024-02-03
TXN3855,CUST2462,33511,USD,Cayman Islands,Russia,2025-02-07
TXN3856,CUST1890,80707,USD,Yemen,Venezuela,2023-06-09
TXN3857,CUST1266,88188,USD,China,North Korea,2024-07-23
TXN3858,CUST4808,44294,USD,Switzerland,Japan,2025-10-09
TXN3859,CUST1756,33795,USD,UK,Cayman Islands,2023-08-17
TXN3860,CUST2975,29928,USD,Iraq,Russia,2025-12-23
TXN3861,CUST2287,54524,USD,UK,Panama,2024-11-06
TXN3862,CUST1257,12681,USD,Canada,Somalia,2023-01-31
TXN3863,CUST1984,53166,USD,UAE,UK,2023-09-06
TXN3864,CUST4252,49685,USD,Venezuela,UAE,2023-12-17
TXN3865,CUST785,20698,USD,North Korea,Somalia,2024-02-25
TXN3866,CUST4120,84864,USD,Mexico,Venezuela,2023-02-02
TXN3867,CUST1181,49093,USD,Japan,USA,2023-02-27
TXN3868,CUST846,31047,USD,Iran,Japan,2023-09-16
TXN3869,CUST3492,52267,USD,Cayman Islands,Venezuela,2025-06-13
TXN3870,CUST4858,2308,USD,Canada,Japan,2024-06-19
TXN3871,CUST588,12288,USD,North Korea,Germany,2024-08-22
TXN3872,CUST3684,22577,USD,Iran,Canada,2023-07-23
TXN3873,CUST3606,81139,USD,Russia,Canada,2024-05-24
TXN3874,CUST3913,1927,USD,UK,Afghanistan,2023-09-16
TXN3875,CUST4298,66445,USD,Germany,Yemen,2024-10-28
TXN3876,CUST898,3033,USD,Somalia,Canada,2024-08-13
TXN3877,CUST3589,44356,USD,Venezuela,Iran,2024-04-18
TXN3878,CUST3309,36057,USD,UK,Mexico,2023-04-20
TXN3879,CUST2374,81056,USD,Japan,Afghanistan,2025-06-03
TXN3880,CUST844,84053,USD,Cayman Islands,USA,2023-10-24
TXN3881,CUST4827,34820,USD,Switzerland,Iran,2024-09-10
TXN3882,CUST1538,29092,USD,UK,Mexico,2023-01-06
TXN3883,CUST537,7306,USD,Somalia,Venezuela,2025-01-04
TXN3884,CUST2866,9193,USD,UAE,Switzerland,2023-09-03
TXN3885,CUST4265,90973,USD,Afghanistan,Venezuela,2025-01-08
TXN3886,CUST125,69291,USD,Germany,UK,2025-02-17
TXN3887,CUST4179,57676,USD,Syria,Venezuela,2023-01-27
TXN3888,CUST3468,94703,USD,Iran,Switzerland,2025-10-10
TXN3889,CUST3480,98833,USD,Switzerland,China,2025-03-29
TXN3890,CUST1097,28724,USD,Afghanistan,Panama,2023-01-16
TXN3891,CUST3927,977,USD,UAE,China,2023-04-20
TXN3892,CUST3652,71315,USD,Iraq,USA,2024-02-24
TXN3893,CUST337,65480,USD,Syria,Iraq,2023-07-16
TXN3894,CUST2987,18127,USD,UK,Iran,2023-01-23
TXN3895,CUST3408,84006,USD,Afghanistan,USA,2024-06-05
TXN3896,CUST1249,63147,USD,Russia,Yemen,2025-03-19
TXN3897,CUST840,127,USD,North Korea,Mexico,2023-05-28
TXN3898,CUST4344,20050,USD,Iraq,UAE,2024-02-28
TXN3899,CUST1274,89518,USD,Somalia,UK,2023-03-01
TXN3900,CUST2547,35815,USD,Cayman Islands,Mexico,2023-08-28
TXN3901,CUST4581,5504,USD,Panama,Syria,2024-01-27
TXN3902,CUST1323,88554,USD,Canada,Russia,2024-05-20
TXN3903,CUST2004,25532,USD,Japan,Switzerland,2023-06-08
TXN3904,CUST364,8352,USD,Russia,Canada,2023-09-14
TXN3905,CUST3544,32482,USD,Yemen,Japan,2024-11-11
TXN3906,CUST4123,33998,USD,Canada,Switzerland,2023-02-18
TXN3907,CUST1907,41130,USD,Canada,Somalia,2023-02-06
TXN3908,CUST1427,40204,USD,USA,Cayman Islands,2024-12-25
TXN3909,CUST4126,14768,USD,Cayman Islands,Somalia,2024-05-05
TXN3910,CUST2543,12020,USD,Switzerland,Somalia,2025-05-18
TXN3911,CUST4797,1396,USD,Canada,Syria,2024-08-03
TXN3912,CUST1847,61416,USD,Syria,Panama,2023-05-19
TXN3913,CUST2208,49492,USD,USA,Switzerland,2024-08-21
TXN3914,CUST1611,88804,USD,Germany,USA,2025-08-16
TXN3915,CUST3399,30358,USD,North Korea,Cayman Islands,2024-07-16
TXN3916,CUST3798,72970,USD,Switzerland,Germany,2025-03-20
TXN3917,CUST1430,76804,USD,Iraq,UK,2023-07-08
TXN3918,CUST412,5028,USD,Canada,USA,2025-06-14
TXN3919,CUST4254,59331,USD,Afghanistan,Russia,2025-06-22
TXN3920,CUST1226,46794,USD,Yemen,Panama,2023-01-19
TXN3921,CUST1634,20478,USD,Germany,Venezuela,2023-08-06
TXN3922,CUST1769,4787,USD,Switzerland,North Korea,2025-02-23
TXN3923,CUST2183,31520,USD,Yemen,Iraq,2023-09-22
TXN3924,CUST2093,33911,USD,Iran,UK,2024-12-25
TXN3925,CUST2723,51419,USD,Russia,Venezuela,2023-08-02
TXN3926,CUST4100,12354,USD,UK,Canada,2025-10-21
TXN3927,CUST203,99046,USD,Iran,Cayman Islands,2024-09-02
TXN3928,CUST4533,5542,USD,Iraq,Canada,2024-03-23
TXN3929,CUST2351,63932,USD,Syria,Yemen,2024-08-25
TXN3930,CUST2658,51211,USD,Cayman Islands,China,2024-05-03
TXN3931,CUST3404,36910,USD,Afghanistan,Mexico,2025-08-27
TXN3932,CUST3712,10750,USD,Iran,Yemen,2025-01-20
TXN3933,CUST1297,89334,USD,China,Syria,2025-02-23
TXN3934,CUST3598,37481,USD,USA,Somalia,2023-10-19
TXN3935,CUST3382,55817,USD,Switzerland,Yemen,2024-07-16
TXN3936,CUST2585,13610,USD,North Korea,Afghanistan,2023-04-14
TXN3937,CUST1034,51723,USD,China,Canada,2025-06-21
TXN3938,CUST3478,33107,USD,UK,Japan,2024-01-09
TXN3939,CUST451,2670,USD,Iran,Venezuela,2023-09-14
TXN3940,CUST1905,98754,USD,UK,Syria,2025-12-14
TXN3941,CUST4971,24566,USD,Cayman Islands,Afghanistan,2024-02-27
TXN3942,CUST4707,23717,USD,Afghanistan,China,2023-08-07
TXN3943,CUST1926,13064,USD,UK,Mexico,2025-04-15
TXN3944,CUST3474,33153,USD,North Korea,Yemen,2023-08-27
TXN3945,CUST4350,21872,USD,China,USA,2023-03-21
TXN3946,CUST4353,48193,USD,Russia,Japan,2023-06-06
TXN3947,CUST2294,77397,USD,Syria,Iraq,2025-10-23
TXN3948,CUST3647,50632,USD,Somalia,Switzerland,2023-11-29
TXN3949,CUST1206,72714,USD,Somalia,Switzerland,2025-12-09
TXN3950,CUST1055,97885,USD,China,Canada,2023-09-24
TXN3951,CUST4326,60981,USD,UAE,Cayman Islands,2023-07-20
TXN3952,CUST4967,23334,USD,Afghanistan,Yemen,2023-06-10
TXN3953,CUST3029,72942,USD,Iran,Germany,2023-08-04
TXN3954,CUST3018,78711,USD,UAE,Somalia,2023-10-28
TXN3955,CUST2707,93874,USD,UAE,USA,2024-05-17
TXN3956,CUST1857,27674,USD,Somalia,China,2023-10-02
TXN3957,CUST3362,3487,USD,Syria,Switzerland,2025-08-27
TXN3958,CUST212,89506,USD,Cayman Islands,Mexico,2024-03-07
TXN3959,CUST4023,59023,USD,Iraq,UAE,2023-06-17
TXN3960,CUST2749,1434,USD,Iraq,Iran,2025-03-05
TXN3961,CUST4669,75821,USD,UK,UAE,2024-11-16
TXN3962,CUST3623,31242,USD,Japan,Afghanistan,2023-02-21
TXN3963,CUST4629,82483,USD,Panama,China,2023-04-15
TXN3964,CUST4850,25596,USD,China,UAE,2025-04-14
TXN3965,CUST4989,23438,USD,Russia,Panama,2023-07-27
TXN3966,CUST654,92130,USD,Iraq,Panama,2024-07-28
TXN3967,CUST3165,87101,USD,Somalia,Yemen,2025-02-08
TXN3968,CUST9,8800,USD,Switzerland,Yemen,2025-01-28
TXN3969,CUST3602,64118,USD,UAE,Russia,2025-08-08
TXN3970,CUST2382,50769,USD,Canada,Mexico,2024-04-07
TXN3971,CUST4250,25310,USD,Cayman Islands,USA,2023-07-31
TXN3972,CUST1819,96094,USD,Switzerland,Syria,2023-02-15
TXN3973,CUST3700,10303,USD,Venezuela,Syria,2023-10-04
TXN3974,CUST1322,86337,USD,Iraq,Russia,2023-08-23
TXN3975,CUST1305,85368,USD,Japan,Afghanistan,2025-04-03
TXN3976,CUST3949,80668,USD,Somalia,Iran,2023-05-05
TXN3977,CUST108,4111,USD,China,Yemen,2024-11-29
TXN3978,CUST1663,77849,USD,UK,North Korea,2025-05-31
TXN3979,CUST550,13560,USD,North Korea,China,2025-01-30
TXN3980,CUST1476,92746,USD,Iran,Russia,2023-09-26
TXN3981,CUST982,18452,USD,Panama,USA,2024-07-07
TXN3982,CUST2956,24992,USD,Venezuela,Iran,2023-07-26
TXN3983,CUST3492,28831,USD,UK,China,2023-06-03
TXN3984,CUST1115,36508,USD,Canada,Cayman Islands,2025-05-11
TXN3985,CUST2117,69221,USD,Japan,Mexico,2025-09-03
TXN3986,CUST3393,53989,USD,Iran,Japan,2024-10-19
TXN3987,CUST1091,88747,USD,Switzerland,Somalia,2024-04-26
TXN3988,CUST1185,94372,USD,Mexico,Syria,2023-12-02
TXN3989,CUST864,4806,USD,Yemen,North Korea,2025-08-23
TXN3990,CUST3612,50091,USD,UAE,Germany,2024-10-31
TXN3991,CUST3375,18424,USD,Afghanistan,Yemen,2023-03-10
TXN3992,CUST4551,70438,USD,Japan,Cayman Islands,2024-07-13
TXN3993,CUST2498,28591,USD,Somalia,Syria,2023-06-21
TXN3994,CUST2339,67799,USD,Syria,UAE,2023-07-31
TXN3995,CUST2822,4316,USD,Japan,Cayman Islands,2025-02-10
TXN3996,CUST4421,55207,USD,Afghanistan,USA,2024-06-04
TXN3997,CUST4879,42668,USD,Iran,Cayman Islands,2024-03-07
TXN3998,CUST4868,49179,USD,Mexico,Afghanistan,2023-01-21
TXN3999,CUST2588,31783,USD,UK,Yemen,2024-01-01
TXN4000,CUST2255,21843,USD,Switzerland,UAE,2023-10-05
TXN4001,CUST3259,43530,USD,Switzerland,Yemen,2023-12-21
TXN4002,CUST2027,44866,USD,Venezuela,Canada,2025-04-05
TXN4003,CUST1445,22394,USD,Canada,Cayman Islands,2024-11-24
TXN4004,CUST1039,45724,USD,Japan,Somalia,2023-07-06
TXN4005,CUST1949,95262,USD,Venezuela,Japan,2025-01-03
TXN4006,CUST1777,20433,USD,Panama,Iraq,2023-06-11
TXN4007,CUST4073,19010,USD,Syria,Germany,2025-10-10
TXN4008,CUST3123,52177,USD,Panama,USA,2025-10-02
TXN4009,CUST1151,25009,USD,Iraq,Canada,2025-04-23
TXN4010,CUST766,93606,USD,Cayman Islands,UAE,2023-03-11
TXN4011,CUST3994,35367,USD,Cayman Islands,Iran,2025-09-22
TXN4012,CUST3483,85138,USD,Syria,Germany,2025-11-09
TXN4013,CUST4610,64168,USD,Canada,Russia,2025-09-11
TXN4014,CUST2353,97274,USD,Syria,Switzerland,2023-09-09
TXN4015,CUST2388,35304,USD,Afghanistan,Japan,2023-04-30
TXN4016,CUST4783,56855,USD,Canada,Russia,2025-07-31
TXN4017,CUST4016,73431,USD,UK,Canada,2023-05-01
TXN4018,CUST3227,32528,USD,Japan,China,2024-11-02
TXN4019,CUST3258,13885,USD,Mexico,USA,2023-04-02
TXN4020,CUST2944,83834,USD,Afghanistan,North Korea,2024-12-29
TXN4021,CUST1550,50527,USD,Canada,Germany,2023-09-09
TXN4022,CUST2237,59278,USD,Venezuela,Panama,2023-05-06
TXN4023,CUST2767,52187,USD,Iraq,Switzerland,2024-10-07
TXN4024,CUST436,94189,USD,Switzerland,Syria,2023-05-16
TXN4025,CUST2253,73460,USD,Mexico,Cayman Islands,2024-08-03
TXN4026,CUST1869,28212,USD,Mexico,Iraq,2025-08-04
TXN4027,CUST1285,92721,USD,Japan,Germany,2024-04-03
TXN4028,CUST4278,17918,USD,Mexico,Venezuela,2025-01-22
TXN4029,CUST618,24033,USD,Cayman Islands,Mexico,2024-11-16
TXN4030,CUST2376,10287,USD,Venezuela,North Korea,2025-12-25
TXN4031,CUST1433,64824,USD,Venezuela,Switzerland,2025-07-22
TXN4032,CUST553,9599,USD,UK,Mexico,2025-04-08
TXN4033,CUST3816,24971,USD,Syria,Yemen,2023-03-06
TXN4034,CUST3374,46452,USD,China,Mexico,2023-04-12
TXN4035,CUST3270,59999,USD,Germany,Iran,2025-02-09
TXN4036,CUST3689,30591,USD,Japan,China,2025-06-11
TXN4037,CUST4715,88670,USD,China,Cayman Islands,2024-09-06
TXN4038,CUST3900,16834,USD,China,Syria,2023-02-09
TXN4039,CUST4143,42434,USD,Syria,North Korea,2025-02-02
TXN4040,CUST1274,57358,USD,Somalia,Canada,2024-11-18
TXN4041,CUST586,71504,USD,Afghanistan,Russia,2023-10-24
TXN4042,CUST3993,73733,USD,UAE,Yemen,2024-07-10
TXN4043,CUST3251,32270,USD,UK,USA,2023-01-26
TXN4044,CUST1564,35405,USD,Venezuela,Russia,2025-06-03
TXN4045,CUST467,58032,USD,UAE,Panama,2023-10-18
TXN4046,CUST3120,16037,USD,North Korea,Panama,2024-11-29
TXN4047,CUST107,59353,USD,Japan,Iran,2025-10-02
TXN4048,CUST4689,18432,USD,USA,China,2024-08-13
TXN4049,CUST1460,60231,USD,Somalia,Cayman Islands,2025-06-19
TXN4050,CUST4714,82729,USD,China,Iraq,2023-12-07
TXN4051,CUST585,23982,USD,USA,Venezuela,2024-08-30
TXN4052,CUST2448,30066,USD,North Korea,Somalia,2024-08-24
TXN4053,CUST1025,20021,USD,Venezuela,Canada,2025-07-21
TXN4054,CUST4705,78098,USD,Iran,Canada,2023-06-15
TXN4055,CUST4454,54282,USD,USA,Afghanistan,2024-05-02
TXN4056,CUST456,48124,USD,UAE,USA,2024-05-11
TXN4057,CUST4386,6484,USD,China,Japan,2023-05-25
TXN4058,CUST152,69552,USD,UAE,Canada,2023-01-19
TXN4059,CUST2367,97831,USD,Somalia,Canada,2024-05-31
TXN4060,CUST196,38875,USD,Canada,Yemen,2024-02-23
TXN4061,CUST3136,12010,USD,UK,Cayman Islands,2023-02-09
TXN4062,CUST4883,94043,USD,North Korea,Yemen,2025-03-18
TXN4063,CUST2485,51829,USD,Japan,Somalia,2023-06-07
TXN4064,CUST3240,49391,USD,UK,Iran,2025-01-30
TXN4065,CUST4027,49384,USD,Russia,Panama,2023-01-29
TXN4066,CUST4380,78051,USD,North Korea,Venezuela,2024-08-01
TXN4067,CUST2827,36151,USD,Cayman Islands,Russia,2025-10-13
TXN4068,CUST334,68391,USD,Japan,Switzerland,2023-03-01
TXN4069,CUST489,64044,USD,China,Russia,2023-07-18
TXN4070,CUST1251,2217,USD,UAE,Yemen,2024-09-17
TXN4071,CUST196,10703,USD,Iraq,Venezuela,2025-07-10
TXN4072,CUST2977,8301,USD,Iraq,Afghanistan,2024-10-18
TXN4073,CUST4961,21794,USD,Iraq,Panama,2024-11-23
TXN4074,CUST924,18701,USD,Japan,Mexico,2024-09-25
TXN4075,CUST1614,75642,USD,Iraq,Yemen,2024-03-09
TXN4076,CUST3487,16831,USD,Iran,Yemen,2024-11-13
TXN4077,CUST2362,20776,USD,Iraq,Yemen,2023-06-05
TXN4078,CUST3324,13597,USD,Iran,Russia,2025-04-26
TXN4079,CUST2284,20030,USD,Iran,Mexico,2023-08-06
TXN4080,CUST497,61678,USD,Mexico,UAE,2023-03-26
TXN4081,CUST52,21943,USD,Russia,North Korea,2023-02-18
TXN4082,CUST381,51384,USD,USA,Mexico,2023-12-23
TXN4083,CUST1986,47455,USD,Switzerland,Yemen,2023-02-03
TXN4084,CUST3125,63327,USD,UK,USA,2023-02-25
TXN4085,CUST2166,43601,USD,Japan,Canada,2025-01-18
TXN4086,CUST3900,37595,USD,North Korea,Russia,2025-10-23
TXN4087,CUST4860,75747,USD,Germany,Iraq,2024-05-02
TXN4088,CUST4479,32437,USD,Japan,Venezuela,2023-01-18
TXN4089,CUST1528,4556,USD,North Korea,Switzerland,2024-03-15
TXN4090,CUST2414,69852,USD,North Korea,Mexico,2024-02-14
TXN4091,CUST1637,94976,USD,Syria,UK,2023-12-14
TXN4092,CUST4826,20799,USD,UK,Canada,2024-06-16
TXN4093,CUST733,35046,USD,Syria,Afghanistan,2024-12-07
TXN4094,CUST3226,62653,USD,Somalia,Yemen,2024-04-11
TXN4095,CUST2119,57459,USD,UAE,Russia,2023-12-27
TXN4096,CUST4674,67373,USD,Canada,Switzerland,2023-12-11
TXN4097,CUST1216,36326,USD,Yemen,Canada,2025-06-15
TXN4098,CUST2784,87078,USD,Iran,Canada,2024-06-25
TXN4099,CUST4581,78484,USD,China,Syria,2023-06-12
TXN4100,CUST2880,39039,USD,Germany,Canada,2023-05-18
TXN4101,CUST1149,75303,USD,Russia,Switzerland,2024-04-04
TXN4102,CUST2254,65701,USD,Venezuela,Panama,2023-09-27
TXN4103,CUST2302,24348,USD,Panama,Mexico,2025-08-15
TXN4104,CUST3307,13191,USD,USA,Iran,2023-04-27
TXN4105,CUST3308,11471,USD,Mexico,Canada,2024-09-30
TXN4106,CUST1810,8754,USD,Yemen,Canada,2025-07-08
TXN4107,CUST4268,69854,USD,North Korea,Venezuela,2024-08-01
TXN4108,CUST4730,31430,USD,Mexico,Somalia,2023-07-05
TXN4109,CUST1845,96601,USD,UAE,Japan,2024-12-15
TXN4110,CUST385,79775,USD,Syria,Germany,2023-10-24
TXN4111,CUST500,23576,USD,Venezuela,Canada,2024-02-16
TXN4112,CUST4622,70858,USD,Iraq,UAE,2025-02-14
TXN4113,CUST3233,7428,USD,Mexico,North Korea,2024-01-09
TXN4114,CUST845,52294,USD,China,Germany,2023-08-18
TXN4115,CUST3225,6862,USD,Japan,Yemen,2023-10-12
TXN4116,CUST1041,5179,USD,Russia,USA,2023-04-10
TXN4117,CUST3375,734,USD,Somalia,Afghanistan,2025-02-25
TXN4118,CUST1798,89726,USD,Cayman Islands,USA,2024-02-27
TXN4119,CUST1253,84798,USD,Iraq,Somalia,2025-09-28
TXN4120,CUST2865,80914,USD,UAE,Canada,2025-11-23
TXN4121,CUST362,90782,USD,Panama,Syria,2024-05-04
TXN4122,CUST4836,26155,USD,Iraq,Switzerland,2025-06-28
TXN4123,CUST2158,95717,USD,China,Germany,2023-02-25
TXN4124,CUST1558,32691,USD,USA,Panama,2023-06-20
TXN4125,CUST4486,28537,USD,Canada,North Korea,2025-09-11
TXN4126,CUST2258,90560,USD,Somalia,Japan,2023-05-18
TXN4127,CUST1947,80384,USD,Yemen,China,2023-12-05
TXN4128,CUST1206,3905,USD,Venezuela,Somalia,2023-02-21
TXN4129,CUST2025,2318,USD,USA,UK,2024-11-09
TXN4130,CUST945,49187,USD,Venezuela,Iran,2024-02-14
TXN4131,CUST2173,6440,USD,Panama,Germany,2023-09-30
TXN4132,CUST804,26744,USD,Somalia,Syria,2024-04-24
TXN4133,CUST982,61660,USD,Syria,USA,2023-01-16
TXN4134,CUST3196,43875,USD,USA,China,2023-03-21
TXN4135,CUST3541,90807,USD,UK,Japan,2023-04-06
TXN4136,CUST3000,43182,USD,Japan,Yemen,2024-06-17
TXN4137,CUST1440,18753,USD,Venezuela,Canada,2023-01-01
TXN4138,CUST889,71383,USD,Switzerland,UAE,2023-02-22
TXN4139,CUST1306,52238,USD,Cayman Islands,Mexico,2024-02-04
TXN4140,CUST3783,31808,USD,Panama,Yemen,2023-06-21
TXN4141,CUST4463,31024,USD,Germany,Afghanistan,2025-01-20
TXN4142,CUST1510,23976,USD,Cayman Islands,UAE,2023-04-25
TXN4143,CUST1540,67320,USD,Germany,UK,2024-02-27
TXN4144,CUST1290,32500,USD,Panama,Cayman Islands,2025-09-14
TXN4145,CUST4791,38150,USD,North Korea,Iran,2025-06-26
TXN4146,CUST2828,60904,USD,Switzerland,Yemen,2023-12-14
TXN4147,CUST59,68584,USD,Iran,Panama,2024-09-14
TXN4148,CUST4802,67516,USD,UAE,Venezuela,2025-01-27
TXN4149,CUST2700,37802,USD,Somalia,Yemen,2024-10-10
TXN4150,CUST3250,80406,USD,UK,Venezuela,2024-04-20
TXN4151,CUST1094,98876,USD,Canada,Cayman Islands,2024-11-04
TXN4152,CUST1234,58591,USD,Afghanistan,Somalia,2023-07-28
TXN4153,CUST224,86949,USD,UAE,Syria,2023-05-05
TXN4154,CUST2621,70985,USD,Venezuela,UK,2023-07-31
TXN4155,CUST2414,5940,USD,Russia,Syria,2023-12-14
TXN4156,CUST3722,85216,USD,Iran,Canada,2024-04-20
TXN4157,CUST3778,77906,USD,Yemen,Somalia,2024-09-27
TXN4158,CUST23,4782,USD,Somalia,USA,2024-05-03
TXN4159,CUST2966,70421,USD,Iran,Mexico,2024-02-21
TXN4160,CUST2255,86840,USD,Afghanistan,Switzerland,2023-12-30
TXN4161,CUST1957,748,USD,Canada,USA,2025-08-05
TXN4162,CUST2156,54417,USD,Russia,Iraq,2024-07-30
TXN4163,CUST2605,69999,USD,Japan,China,2025-10-11
TXN4164,CUST3844,48906,USD,UAE,Iran,2024-12-18
TXN4165,CUST3268,40163,USD,Venezuela,Switzerland,2025-01-07
TXN4166,CUST1806,23747,USD,Iraq,Switzerland,2025-10-31
TXN4167,CUST3263,99947,USD,USA,Switzerland,2025-01-13
TXN4168,CUST1091,50524,USD,UK,Syria,2023-11-23
TXN4169,CUST2106,58927,USD,Germany,Cayman Islands,2023-11-23
TXN4170,CUST3079,24527,USD,North Korea,Germany,2024-03-28
TXN4171,CUST4164,93814,USD,Canada,North Korea,2024-04-17
TXN4172,CUST624,9662,USD,Iran,Japan,2023-05-31
TXN4173,CUST4432,4432,USD,Germany,Syria,2025-10-06
TXN4174,CUST2402,71807,USD,Somalia,Iran,2024-09-28
TXN4175,CUST4485,58562,USD,USA,Iraq,2025-05-13
TXN4176,CUST1205,53120,USD,Mexico,China,2025-06-13
TXN4177,CUST4837,33811,USD,Panama,Afghanistan,2025-04-24
TXN4178,CUST1540,18770,USD,Canada,Russia,2024-06-23
TXN4179,CUST2256,91130,USD,Switzerland,Canada,2025-08-21
TXN4180,CUST4630,77458,USD,Canada,Yemen,2023-12-23
TXN4181,CUST2660,6714,USD,Switzerland,Panama,2025-06-16
TXN4182,CUST3394,7827,USD,Iran,Germany,2023-04-26
TXN4183,CUST92,38756,USD,Russia,Japan,2024-07-23
TXN4184,CUST244,86089,USD,Afghanistan,UAE,2025-11-10
TXN4185,CUST573,83903,USD,Venezuela,Germany,2024-07-04
TXN4186,CUST1615,94546,USD,Venezuela,Iraq,2023-11-26
TXN4187,CUST645,49239,USD,Venezuela,UK,2024-12-15
TXN4188,CUST3702,87412,USD,North Korea,Cayman Islands,2023-08-25
TXN4189,CUST1965,40106,USD,Yemen,Cayman Islands,2023-10-14
TXN4190,CUST1324,13706,USD,Russia,Mexico,2023-12-05
TXN4191,CUST2456,25336,USD,Syria,Afghanistan,2023-01-16
TXN4192,CUST3762,64438,USD,Iraq,Cayman Islands,2025-05-04
TXN4193,CUST2220,40154,USD,Switzerland,Iran,2025-01-29
TXN4194,CUST3359,92153,USD,North Korea,Iran,2025-09-16
TXN4195,CUST2177,31318,USD,China,Canada,2025-09-13
TXN4196,CUST732,70664,USD,Switzerland,Panama,2025-07-27
TXN4197,CUST1392,24501,USD,Iran,Somalia,2025-10-18
TXN4198,CUST2203,88712,USD,North Korea,Somalia,2023-07-18
TXN4199,CUST643,92485,USD,Russia,Iraq,2024-03-26
TXN4200,CUST1713,40296,USD,Somalia,Mexico,2024-12-19
TXN4201,CUST2363,54175,USD,Afghanistan,UK,2025-08-17
TXN4202,CUST670,3538,USD,North Korea,Iran,2024-11-04
TXN4203,CUST2997,80591,USD,Syria,USA,2023-03-24
TXN4204,CUST1971,14394,USD,Somalia,Russia,2025-05-09
TXN4205,CUST3041,27340,USD,UAE,Somalia,2025-02-25
TXN4206,CUST1992,25703,USD,USA,Switzerland,2025-07-16
TXN4207,CUST4093,76075,USD,China,Iran,2023-05-16
TXN4208,CUST1982,85929,USD,UK,Cayman Islands,2024-07-03
TXN4209,CUST2950,2727,USD,Russia,Afghanistan,2024-08-28
TXN4210,CUST1019,77770,USD,Germany,China,2023-09-29
TXN4211,CUST2212,77854,USD,UAE,Somalia,2023-06-21
TXN4212,CUST1945,93346,USD,Panama,Switzerland,2024-06-15
TXN4213,CUST4630,75395,USD,UK,Panama,2023-08-09
